,Unnamed: 0,AFFGEOID,ALAND,AWATER,CD114FP,CDSESSN,GEOID,LSAD,STATEFP,AreaUncert,CvxHullPS,CvxHullPT,CvxHullPTB,HoleCount,PolsbyPopp,PolyCount,ReockPS,ReockPT,ReockPTB,Schwartzbe,areaAH,perimSH
0,0,5001400,5047105127,1398742998,1,114,1000,C1,10,0.0,0.7368745149,0.7372581064,0.9999988884000001,0.0,0.33728397229999996,4.0,0.25260055530000003,0.2527274788,0.9999982937,0.5807615452,5240076074.630501,441851.03434420883
1,1,5001400,5055929740,98328889,6,114,2406,C2,24,2396473.5,0.3886444417,0.3886444417,0.8496291957,0.0,0.07804984059999999,1.0,0.1388661126,0.1388661126,0.6820485125,0.27937401559999997,5154403853.150323,910978.5335842784
2,2,5001400,23605159061,154525039,9,114,5109,C2,51,3343152.5,0.6694802471,0.6694802471,0.8629595068000001,0.0,0.19267201969999997,1.0,0.2053939674,0.2053939674,0.7841353746999999,0.4389442102,23759873984.41928,1244851.8627808492
3,3,5001400,18818285227,61264203,5,114,805,C2,8,0.0,0.7956986839,0.7956986839,0.7956984719,0.0,0.40866539329999996,1.0,0.4683480579,0.4683480579,0.46786063920000004,0.6392694215,18881015748.621014,761962.6404731607
4,4,5001400,1016917582,25618480,7,114,1307,C2,13,0.0,0.7449014771,0.7449014771,0.7449015590000001,0.0,0.2696814803,1.0,0.4466766922,0.4466766922,0.4466793425,0.5193086561,1042538507.632248,220407.0201045547
5,5,5001400,5564763518,255717101,6,114,4806,C2,48,0.0,0.7642633431,0.7642633431,0.7642631920999999,0.0,0.2231750912,1.0,0.36279945,0.36279945,0.3628029239,0.47241410990000005,5820602539.134566,572487.5464259558
6,6,5001400,6603580737,374142687,4,114,4904,C2,49,0.0,0.6423928425,0.6423928425,0.6423953340999999,0.0,0.2537380932,1.0,0.34698616600000004,0.34698616600000004,0.33806899450000005,0.5037242234,6977135720.241562,587828.5584783105
7,7,5001400,2291185310,475526115,12,114,1212,C2,12,5072377.0,0.8103196220000001,0.7770399929999999,0.8265788274,0.0,0.3447376314,3.0,0.41399210259999997,0.3980786897,0.4667222257,0.5871436207999999,2393592600.405652,295383.1395079537
8,8,5001400,2567585494,83505352,5,114,3405,C2,34,2175227.0,0.5844557748,0.5844557748,0.6118181818,0.0,0.2152913181,1.0,0.310327318,0.310327318,0.39315532799999997,0.46399495490000003,2650784583.705957,393349.7619921762
9,9,5001400,8343984222,77250488,2,114,3902,C2,39,2691291.5,0.8139165106999999,0.8139165106999999,0.8659763481999999,0.0,0.2481615835,1.0,0.4357580728,0.4357580728,0.5411240902000001,0.4981581912,8419739146.265601,652960.597073585
10,10,5001400,10447602619,1012437654,6,114,2206,C2,22,3760299.0,0.6047305821,0.6047305821,0.6049759482,0.0,0.07436628070000001,1.0,0.38161638600000003,0.38161638600000003,0.40808411159999997,0.27270181649999997,11459894940.302214,1391576.9269727943
11,11,5001400,4985231367,40954042,5,114,1805,C2,18,0.0,0.7765320001999999,0.7765320001999999,0.7765367907999999,0.0,0.3507154419,1.0,0.44522966799999997,0.44522966799999997,0.44190164340000004,0.5922123284,5026157531.951727,424370.84166333143
12,12,5001400,21201485836,375889494,12,114,1312,C2,13,2361661.5,0.6822914072,0.6822914072,0.6989707570999999,0.0,0.1926903678,1.0,0.4029587098,0.4029587098,0.421898001,0.43896511,21575935614.30818,1186204.9933253208
13,13,5001400,2798908521,25364917,2,114,1702,C2,17,2665409.0,0.8064821928,0.8064821928,0.8085225144,0.0,0.3613677199,1.0,0.32074089370000003,0.32074089370000003,0.37662605909999997,0.6011386861,2822288316.468502,313278.75428552146
14,14,5001400,1320334610,43372086,2,114,3102,C2,31,2243960.5,0.8604339891,0.8604339891,0.8821141984,0.0,0.45197262689999995,1.0,0.6016062033,0.6016062033,0.5724548804999999,0.6722890947,1364516263.4807496,194777.2471870305
15,15,5001400,116442177819,319452471,3,114,3503,C2,35,2000034.0,0.7884627131,0.7884627131,0.7998929375,0.0,0.3820259646,1.0,0.3763399886,0.3763399886,0.5054479429,0.6180824900999999,116762494271.5247,1959792.8704662872
16,16,5001400,1251946135,54609411,9,114,4709,C2,47,4642958.5,0.6883821406999999,0.6883821406999999,0.8029505422,0.0,0.2045174329,1.0,0.4375520263,0.4375520263,0.7281919715,0.4522360367,1306646222.181101,283347.1013903042
17,17,5001400,2677364772,60510841,22,114,4822,C2,48,0.0,0.7037873218,0.7037873218,0.7037996287,0.0,0.1530639876,1.0,0.37864503450000003,0.37864503450000003,0.37865017520000005,0.39123392960000003,2737702027.7740602,474090.77973228635
18,18,5001400,6493690835,1789304336,6,114,1206,C2,12,2152289.5,0.7005451409000001,0.7005451409000001,0.7730421409999999,0.0,0.2411331474,1.0,0.3011204802,0.3011204802,0.5621977607,0.4910531004,7304918154.697219,616998.5618874278
19,19,5001400,480908598,97628209,14,114,2614,C2,26,2122430.0,0.3964280868,0.3964280868,0.4022764977,0.0,0.10154447779999999,1.0,0.2591194527,0.2591194527,0.267288428,0.3186604428,501225178.6186989,249053.8252075388
20,20,5001400,202993290,76385505,16,114,3616,C2,36,6497993.5,0.7891457539,0.7722312240000001,0.8271965696,0.0,0.2921335062,2.0,0.42079258799999997,0.4214501469,0.5945273416,0.5404937614,220104564.9020269,97303.5692907508
21,21,5001400,6346923033,40176664,8,114,3908,C2,39,2000743.5,0.6164988654,0.6164988654,0.617172909,0.0,0.2728412663,1.0,0.4138010836,0.4138010836,0.453267494,0.522342097,6387823493.086093,542408.3386000388
22,22,5001400,1849893422,25863234,13,114,1313,C2,13,0.0,0.6108990914,0.6108990914,0.6109017429,0.0,0.1662583839,1.0,0.38299446090000006,0.38299446090000006,0.3829967107,0.4077479417,1875857314.0544128,376541.67926824384
23,23,5001400,1278249894,92424585,11,114,611,C2,6,3400985.5,0.7693906054999999,0.7693906054999999,0.785191786,0.0,0.23398277969999998,1.0,0.2897240156,0.2897240156,0.326584127,0.48371766520000004,1312939588.5365818,265543.3047317425
24,24,5001400,1749409154,51351303,1,114,901,C2,9,2211222.0,0.6730476494,0.6730476494,0.6769525898000001,0.0,0.1776350569,1.0,0.4439654841,0.4439654841,0.48264933909999996,0.42146774119999997,1800814164.768603,356923.416435015
25,25,5001400,6314597520,243142780,2,114,2702,C2,27,2552538.0,0.7434812539,0.7434812539,0.8004196651000001,0.0,0.32568410870000003,1.0,0.2948845123,0.2948845123,0.3601150582,0.5706874002000001,6557973389.470153,503027.20434428076
26,26,5001400,906592881,51952358,1,114,3401,C2,34,3235772.5,0.7073697469,0.7073697469,0.7589167426000001,0.0,0.2779490333,1.0,0.39231500420000004,0.39231500420000004,0.44919883,0.5272087189,958443605.2334505,208164.0026575699
27,27,5001400,25240977193,191831525,3,114,5403,C2,54,2452246.0,0.6732973926000001,0.6732973926000001,0.7166323043,0.0,0.1898205175,1.0,0.45215994299999995,0.45215994299999995,0.5691116559,0.43568396509999996,25431620085.188347,1297538.8471902327
28,28,5001400,1424086045,18955910,12,114,3712,C2,37,0.0,0.24998097489999999,0.24998097489999999,0.2499799305,0.0,0.0304452654,1.0,0.07110885,0.07110885,0.0710909184,0.1744857168,1442949850.977534,771739.3924466764
29,29,5001400,4537004521,1710091827,8,114,1208,C2,12,2191345.5,0.7258013381,0.7258013381,0.8077829998,0.0,0.37412212240000003,1.0,0.3023979427,0.3023979427,0.5130203611999999,0.6116552316,5369422910.541652,424680.2291857472
30,30,5001400,18792405027,277641845,8,114,1808,C2,18,2228999.5,0.6929819495999999,0.6929819495999999,0.8546403133,0.0,0.2142205698,1.0,0.3343018281,0.3343018281,0.5644155137,0.46283968049999996,19070025199.867188,1057669.4990436786
31,31,5001400,29095485548,313027357,5,114,2105,C2,21,3017218.0,0.7813065081,0.7813065081,0.8233710073999999,0.0,0.251228836,1.0,0.4506850546,0.4506850546,0.612011221,0.5012273297,29409260285.779026,1212864.3737543449
32,32,5001400,9188370960,4065699318,6,114,2606,C2,26,2044403.0,0.8656283576999999,0.8656283576999999,0.9588370531,0.0,0.5472134747,1.0,0.507978715,0.507978715,0.8159644693000001,0.7397387881999999,9453225061.597658,465925.56371450407
33,33,5001400,28779745101,827068899,3,114,5503,C2,55,2078777.0,0.5859923624,0.5859923635000001,0.6798500331999999,0.0,0.1685993314,2.0,0.3425718064,0.3425718075,0.4935791143,0.41060848920000004,29607224335.833702,1485510.9423511908
34,34,5001400,2774576062,69102200,11,114,1311,C2,13,0.0,0.7508019889,0.7508019889,0.7508028977,0.0,0.28261394100000004,1.0,0.5029689386,0.5029689386,0.4959381043,0.5316144665,2843879907.261823,355601.6503111986
35,35,5001400,7190981166,170813356,7,114,5107,C2,51,0.0,0.6123172299,0.6123172299,0.6123194829999999,0.0,0.13838854609999998,1.0,0.29875468920000003,0.29875468920000003,0.33627265359999997,0.3720061103,7362253205.138841,817636.4303369613
36,36,5001400,687483907,665984370,14,114,1214,C2,12,8986757.5,0.5863790228,0.4351921068,0.7089399973,0.0,0.1040460557,9.0,0.35953299240000003,0.23118410920000002,0.3440563867,0.3225617084,764925042.8193167,303949.5895090259
37,37,5001400,12971361001,462655606,12,114,1712,C2,17,2364336.0,0.6510865111,0.6510865111,0.7482772192,0.0,0.2459170357,1.0,0.3042504647,0.3042504647,0.523625714,0.49590022759999997,13433652375.93162,828528.929850175
38,38,5001400,22765146940,153087143,3,114,1903,C2,19,2039650.0,0.8335303359999999,0.8335303359999999,0.8501280781,0.0,0.4893324447,1.0,0.4791225051,0.4791225051,0.5690800681,0.6995230123,22918326929.86997,767174.892421357
39,39,5001400,17745436539,368131837,3,114,2903,C2,29,4650040.0,0.7739795409,0.7739795409,0.8020619995,0.0,0.2304100748,1.0,0.36166733219999997,0.36166733219999997,0.3889746654,0.48001049450000005,18112950641.720257,993913.9847985524
40,40,5001400,7828035043,225626053,2,114,4502,C2,45,2140103.0,0.7276165179999999,0.7276165179999999,0.7342675029000001,0.0,0.1819081463,1.0,0.4436679187,0.4436679187,0.451092335,0.4265069124,8053950575.208146,745904.6900586934
41,41,5001400,819873792,4240410,41,114,641,C2,6,0.0,0.7375009929999999,0.7375009929999999,0.7374959067,0.0,0.19394501109999998,1.0,0.43228770270000005,0.43228770270000005,0.4062230954,0.4403918836,824112636.355021,231078.1661798578
42,42,5001400,3121946601,31001538,16,114,3916,C2,39,8425353.0,0.5757786278,0.5757786278,0.5757780921,0.0,0.1151139732,1.0,0.39781870090000004,0.39781870090000004,0.35467004659999996,0.3392845019,3152846842.403144,586667.9284030941
43,43,5001400,111948989280,1081502469,2,114,1602,C2,16,2429548.0,0.8128491406999999,0.8128491406999999,0.8901593526999999,0.0,0.3349382305,1.0,0.5914303551,0.5914303551,0.8386611614,0.5787384819,113032932688.33629,2059325.8405758247
44,44,5001400,141733826,37427246,8,114,3408,C2,34,2749261.0,0.5198724355,0.5198724355,0.5405374722999999,0.0,0.1011464619,1.0,0.2757444508,0.2757444508,0.35469798560000004,0.3180353154,167548463.28068414,144277.8987588389
45,45,5001400,3931313199,41441032,4,114,4204,C2,42,2026802.5,0.8537138456000001,0.8537138456000001,0.8539599631,0.0,0.405803025,1.0,0.4386186275,0.4386186275,0.6437476084,0.6370267067000001,3971992166.2800956,350712.6925510467
46,46,5001400,14259581170,265569396,5,114,4505,C2,45,2413568.0,0.7555443225,0.7555443225,0.7677114435,0.0,0.2209352345,1.0,0.3606324554,0.3606324554,0.4625856957,0.470037482,14525051027.520702,908931.7505479804
47,47,5001400,15357993814,105180378,6,114,5106,C2,51,2199186.0,0.6951718277,0.6951718277,0.7518763081000001,0.0,0.1713552618,1.0,0.2641078615,0.2641078615,0.3710650447,0.4139507964,15464001896.30396,1064920.4247222543
48,48,5001400,7219205047,43666727,50,114,650,C2,6,0.0,0.8051608937000001,0.8051608937000001,0.8051583214,0.0,0.23331660899999998,1.0,0.5096048082,0.5096048082,0.5430903011,0.48302857990000003,7262708017.91085,625433.8698123662
49,49,5001400,7354278768,118616551,16,114,616,C2,6,0.0,0.7443620546999999,0.7443620546999999,0.7443638382,0.0,0.2680215373,1.0,0.4539666585,0.4539666585,0.4456761666,0.5177079653,7472879169.315136,591921.4322184329
50,50,5001400,981206645,27262385,6,114,1706,C2,17,0.0,0.5723703622999999,0.5723703622999999,0.5723626819,0.0,0.11126166359999999,1.0,0.3127430375,0.3127430375,0.3127452157,0.3335590857,1008514809.8296322,337499.6271397717
51,51,5001400,532292872,10747820,8,114,1708,C2,17,0.0,0.6048043775999999,0.6048043775999999,0.6048050254999999,0.0,0.1260453143,1.0,0.3961995993,0.3961995993,0.39513043369999995,0.35502861049999995,542978875.0130718,232666.0656022656
52,52,5001400,401885238,2643777,13,114,4213,C2,42,608478.5,0.6037384929999999,0.6037384929999999,0.6037372889,0.0,0.07759928,1.0,0.344912715,0.344912715,0.3553333057,0.2785664733,404636157.957512,255981.411954576
53,53,5001400,19742159194,316389931,25,114,4825,C2,48,0.0,0.6067767163000001,0.6067767163000001,0.606774835,0.0,0.1623381891,1.0,0.2669223932,0.2669223932,0.2669243348,0.4029121357,20058622608.84493,1246077.7381707365
54,54,5001400,680645100,23184756,24,114,4824,C2,48,0.0,0.7494601741,0.7494601741,0.7494617842,0.0,0.21766733859999998,1.0,0.3780665193,0.3780665193,0.3780692899,0.46654832399999996,703991429.2151164,201600.67611270142
55,55,5001400,8375266427,386742957,25,114,1225,C2,12,4551889.0,0.7421829879999999,0.7421829879999999,0.7435816487000001,0.0,0.3230373129,1.0,0.3970845098,0.3970845098,0.4042723017,0.5683637153,8658169523.062757,580352.193070665
56,56,5001400,481831648,600687939,13,114,1213,C2,12,4952598.5,0.6898052303,0.6902640303,0.907881442,0.0,0.1929712854,2.0,0.25856638789999997,0.25865576,0.7515891043,0.43928497060000005,593077749.1293277,196523.4603349857
57,57,5001400,6669523132,101611536,10,114,3710,C2,37,2171874.0,0.7024259713,0.7024259713,0.7105675942,0.0,0.2387420989,1.0,0.3461803618,0.3461803618,0.45260082030000004,0.48861242200000005,6770986725.773226,596989.1104688754
58,58,5001400,9251133393,64390794,5,114,3705,C2,37,2263618.5,0.7012099575,0.7012099575,0.7110496431000001,0.0,0.16390308050000002,1.0,0.40360319479999995,0.40360319479999995,0.4818775731,0.40484945409999995,9315876377.65467,845129.4434542431
59,59,5001400,24291224380,299389839,28,114,4828,C2,48,3174777.0,0.4975259253,0.4975259253,0.5251083261999999,0.0,0.1385063212,1.0,0.2122923834,0.2122923834,0.2747152162,0.3721643739,24589020852.145664,1493622.1739869397
60,60,5001400,6324922468,2551227886,14,114,4814,C2,48,10823606.5,0.6976412028,0.5087536127000001,0.6609884429999999,0.0,0.0933704759,7.0,0.35223146409999995,0.1897910196,0.331556069,0.3055658292,6971717037.260917,968657.0010310779
61,61,5001400,1840228113,3691978,16,114,4816,C2,48,2286561.5,0.9425057997,0.9425057997,0.9744095912999999,0.0,0.5700277117,1.0,0.4872336719,0.4872336719,0.7952017368000001,0.7550017957999999,1844208379.8285265,201633.1537158255
62,62,5001400,150372534602,449356467,23,114,4823,C2,48,6003200.5,0.7266282419,0.7266282419,0.8664260792,0.0,0.21573388129999999,1.0,0.28280177100000004,0.28280177100000004,0.5452724278,0.4644716152,150823322077.17447,2964012.321674579
63,63,5001400,1537892540,19684204,35,114,4835,C2,48,0.0,0.3640486125,0.3640486125,0.36404879619999997,0.0,0.056021290999999994,1.0,0.0948991003,0.0948991003,0.0948996901,0.2366881725,1557644842.2046351,591102.2279655808
64,64,5001400,99325308090,766222982,13,114,4813,C2,48,2165466.5,0.6712894809000001,0.6712894809000001,0.8761687173999999,0.0,0.26593048329999996,1.0,0.3007044741,0.3007044741,0.5686219467,0.5156844804,100090999249.33951,2174795.2865940453
65,65,5001400,426482311,3389600,9,114,409,C2,4,0.0,0.5388007369,0.5388007369,0.538806146,0.0,0.1587930724,1.0,0.3255916283,0.3255916283,0.3245549833,0.3984884847,429906073.51656187,184448.84770175262
66,66,5001400,103638076153,2945583941,2,114,4902,C2,49,5878064.0,0.8179561920999999,0.8179561920999999,0.8181619841,0.0,0.37102587060000003,1.0,0.5251390691,0.5251390691,0.6831331194,0.6091189297999999,106590015760.20189,1900032.8026521963
67,67,5001400,583673927,27126111,1,114,2901,C2,29,2639616.0,0.7292047759999999,0.7292047759999999,0.7835511996,0.0,0.277062459,1.0,0.4717994789,0.4717994789,0.6004538291,0.5263672282999999,611169810.3392092,166493.4054953908
68,68,5001400,16075649515,106608469,6,114,1806,C2,18,2089231.5,0.8620493869,0.8620493869,0.8974394703,0.0,0.4703717312,1.0,0.4838145663,0.4838145663,0.6619159713,0.6858365193000001,16182016895.299524,657507.4083131842
69,69,5001400,31293390163,1224895056,1,114,2101,C2,21,3172996.0,0.6248737001,0.6193696757,0.7021967691,0.0,0.1318545733,2.0,0.2286301239,0.2163207348,0.6028450262,0.3631178504,32516971871.61864,1760404.1385487637
70,70,5001400,10727776894,207561390,1,114,4701,C2,47,2466762.5,0.7693523419,0.7693523419,0.8633616646,0.0,0.239560718,1.0,0.3026908866,0.3026908866,0.7757296263,0.4894494029,10935227479.72267,757375.1297145309
71,71,5001400,3233297566,72166636,5,114,4705,C2,47,0.0,0.7862882817,0.7855226059,0.7855185216,0.0,0.2983842654,2.0,0.47461454049999996,0.4746260625,0.46939131520000005,0.546245609,3305758206.4414334,373123.4251567075
72,72,5001400,4137784871,62451338,14,114,1714,C2,17,2000807.0,0.6510886347,0.6510886347,0.6514307744,0.0,0.1668917106,1.0,0.3192909048,0.3192909048,0.35108346450000005,0.40852381880000005,4201566599.3766785,562461.9847446759
73,73,5001400,16769383649,325257503,6,114,4706,C2,47,2417122.5,0.7087757816,0.7087757816,0.7132389932,1.0,0.24325414690000002,1.0,0.40318478560000004,0.40318478560000004,0.5624371117,0.4932080159,17094354855.22268,939725.8274954392
74,74,5001400,248167134,1377952,5,114,1705,C2,17,4625850.0,0.48984626439999995,0.48984626439999995,0.4903209832,0.0,0.0943487629,1.0,0.3319564772,0.3319564772,0.3114926189,0.3071624373,249692789.54103035,182364.30155861308
75,75,5001400,727505350,14393991,11,114,1711,C2,17,0.0,0.5447046815,0.5447046815,0.5447009715,0.0,0.1242533064,1.0,0.3650536992,0.3650536992,0.35710317770000005,0.3524958247,741955966.0892702,273930.26685317466
76,76,5001400,272940465,1558242,9,114,1709,C2,17,3619570.5,0.5979666483,0.5979666483,0.6133858617,0.0,0.14153775429999998,1.0,0.2426850073,0.2426850073,0.29091062370000004,0.37621503729999994,274222142.4853192,156034.2872837372
77,77,5001400,1432623041,512378639,49,114,649,C2,6,2679729.5,0.5894571971,0.5894571971,0.751110602,0.0,0.1542682543,1.0,0.2212005827,0.2212005827,0.371450441,0.39276997630000005,1444070857.815792,342973.7653724931
78,78,5001400,85126210480,450307265,8,114,608,C2,6,2663387.5,0.8191292116,0.8191292116,0.8235377756000001,0.0,0.2841052394,1.0,0.2256466507,0.2256466507,0.4342992429,0.5330152336999999,85580863207.16592,1945600.377519436
79,79,5001400,12624185548,1574913163,20,114,620,C2,6,3264785.0,0.8461385196,0.8451603893999999,0.9040807996,0.0,0.331082178,2.0,0.3537962958,0.3537981947,0.45564419,0.5753974087,12722704521.153662,694907.1028913133
80,80,5001400,321774529,5320498,32,114,632,C2,6,0.0,0.6498586157,0.6498586157,0.6498533337,0.0,0.1345395815,1.0,0.3939691575,0.3939691575,0.3939711233,0.36679637600000004,327183470.3753038,174813.7435646906
81,81,5001400,2372242343,15213802,19,114,619,C2,6,0.0,0.7754563973,0.7754563973,0.77545288,0.0,0.2297666032,1.0,0.4601093778,0.4601093778,0.4601124532,0.47933975759999997,2387423054.962405,361348.4297663986
82,82,5001400,1812793199,7559686,27,114,627,C2,6,0.0,0.7572972517000001,0.7572972517000001,0.7572937070999999,0.0,0.23628190649999997,1.0,0.5726171059,0.5726171059,0.5610428593,0.4860883732,1820138916.4062247,311130.0555127341
83,83,5001400,1552875750,69374049,15,114,615,C2,6,2693524.0,0.771511313,0.771511313,0.7734745886,0.0,0.3090605768,1.0,0.3949420477,0.3949420477,0.41175597770000005,0.5559321692,1565146867.3843815,252267.1349233296
84,84,5001400,350757638,6842137,53,114,653,C2,6,0.0,0.7026436282999999,0.7026436282999999,0.7026481973,0.0,0.1655108548,1.0,0.4304789552,0.4304789552,0.4589877349,0.406830253,357510623.37153816,164754.0756479024
85,85,5001400,33247296220,858147109,4,114,604,C2,6,2153926.5,0.8205439938,0.8205439938,0.8338529765,0.0,0.298305763,1.0,0.3226362633,0.3226362633,0.4031237064,0.546173748,34104978390.87659,1198624.083555884
86,86,5001400,7378105732,103447326,3,114,3203,C2,32,3483274.0,0.9061511798,0.9061511798,0.9434559776000001,0.0,0.42208508710000003,1.0,0.3451595326,0.3451595326,0.8269116162000001,0.6496807578,7479297799.372243,471884.09631178685
87,87,5001400,132083026429,628297894,4,114,3204,C2,32,5318708.5,0.8738817144,0.8738817144,0.8783902365999999,0.0,0.5195645745,1.0,0.5257134469,0.5257134469,0.7212136912999999,0.7208082786,132707779724.0782,1791568.2515518982
88,88,5001400,6087286879,129397696,1,114,2501,C2,25,2181031.5,0.7487761140000001,0.7487761140000001,0.7742774029,0.0,0.3144490373,1.0,0.410360004,0.410360004,0.6403201543,0.5607575565999999,6216089402.409912,498411.92338631564
89,89,5001400,40280272922,959085891,2,114,2802,C2,28,2178293.5,0.7837867934999999,0.7837867934999999,0.8646743063,0.0,0.1517586651,1.0,0.3766565322,0.3766565322,0.6289742853,0.3895621453,41240005593.66292,1847938.616150661
90,90,5001400,2233888247,21404312,7,114,4207,C2,42,2584497.5,0.45881682700000004,0.45881682700000004,0.47698416880000005,0.0,0.0422515486,1.0,0.3366883301,0.3366883301,0.4017655181,0.2055518148,2256984639.0036955,819309.3632398616
91,91,5001400,21698029750,298832373,10,114,4210,C2,42,3046583.0,0.594170799,0.594170799,0.6045842791,0.0,0.1465121301,1.0,0.3321965695,0.3321965695,0.3809981965,0.3827690297,21997281278.084858,1373575.8448188787
92,92,5001400,1831099436,49241182,8,114,4208,C2,42,2047089.5,0.7673890305,0.7673890305,0.8236397406,0.0,0.3714064307,1.0,0.42026014840000003,0.42026014840000003,0.5576875764,0.6094312354,1880783347.1573312,252260.7065999351
93,93,5001400,13644928825,518870465,3,114,4503,C2,45,2127772.5,0.8577957495,0.8577957495,0.9132072715,0.0,0.3488240989,1.0,0.48758240630000005,0.48758240630000005,0.7445334547,0.5906133244,14163759517.769539,714316.9633018959
94,94,5001400,20883164570,863195414,6,114,4506,C2,45,9322050.0,0.6678405676,0.6678405676,0.6859567615000001,0.0,0.0883331468,1.0,0.43778551920000003,0.43778551920000003,0.5533258336,0.2972089279,21676584942.17239,1756056.6089268234
95,95,5001400,3553763018,35974470,10,114,5110,C2,51,2341376.5,0.5920193504,0.5920193504,0.7268997476000001,0.0,0.1325495873,1.0,0.2898381675,0.2898381675,0.45718960630000005,0.3640736015,3589224809.9511647,583332.3643854884
96,96,5001400,386530038,28921796,8,114,5108,C2,51,3357329.5,0.797877774,0.797877774,0.8657639573,0.0,0.2791150967,1.0,0.3851047581,0.3851047581,0.476294386,0.5283134454999999,404059874.472418,134876.4512658228
97,97,5001400,2141250199,233336680,10,114,5310,C2,53,3324715.5,0.7093386276000001,0.7199962201000001,0.7630580393999999,0.0,0.1727670338,4.0,0.387904806,0.3932118729,0.423669211,0.4156525397,2261051093.300729,405536.2507110283
98,98,5001400,16254295416,176409446,1,114,5401,C2,54,2197584.0,0.46439403020000003,0.46439403020000003,0.7455615556,0.0,0.1439788375,1.0,0.2901601901,0.2901601901,0.5057998078,0.3794454341,16430757017.185072,1197524.4447532208
99,99,5001400,8507367969,7462252333,2,114,2602,C2,26,2549640.0,0.8336975520000001,0.8336975520000001,0.8692154487999999,0.0,0.3526800231,1.0,0.4088943856,0.4088943856,0.5006436121,0.5938686918,8855489881.07127,561721.177147242
100,100,5001400,1085446544,55801941,11,114,2611,C2,26,0.0,0.6410389718999999,0.6410389718999999,0.6410447568,0.0,0.1574474998,1.0,0.45064390579999997,0.45064390579999997,0.413301288,0.3967965471,1141255403.034871,301806.4180626072
101,101,5001400,3893103537,99752492,8,114,2608,C2,26,0.0,0.7626823915000001,0.7626823915000001,0.7626873085,0.0,0.3698923624,1.0,0.2886364642,0.2886364642,0.2886384078,0.6081877689999999,3992937056.252936,368309.97585363005
102,102,5001400,77166989,711425,6,114,3606,C2,36,2538097.0,0.8004742681,0.8004742681,0.8006559205,0.0,0.3572820911,1.0,0.4287827619,0.4287827619,0.4322042534,0.5977307848,77923052.02062099,52351.880380612594
103,103,5001400,74744000,46974581,8,114,3608,C2,36,7298548.5,0.5545745969,0.5545745969,0.5674085307,0.0,0.2062706417,1.0,0.3780366215,0.3780366215,0.41666317700000005,0.4541702783,105072712.28348853,80007.59092255241
104,104,5001400,3505386191,162160235,18,114,3618,C2,36,4491772.0,0.7222776597,0.7222776597,0.7357799301000001,0.0,0.3166000232,1.0,0.38157150939999995,0.38157150939999995,0.5163110567,0.5626722165,3667791155.795335,381550.26569187595
105,105,5001400,660290869,301947096,3,114,3603,C2,36,5491525.5,0.784214939,0.7597269329999999,0.875731356,0.0,0.1604137715,2.0,0.3706031722,0.316068856,0.4569309262,0.4005168804,680618136.2394434,230906.34446467488
106,106,5001400,15713026281,2275882448,1,114,101,C2,1,2405061.5,0.6606474184000001,0.6571295717,0.8045899673,0.0,0.1110376606,7.0,0.43600851420000003,0.41047538450000004,0.6584818248,0.33322313940000003,16118878414.890537,1350632.4818046188
107,107,5001400,23022866978,572885003,4,114,104,C2,1,4803517.0,0.6227183563,0.6227183563,0.6230445593,0.0,0.1852757245,1.0,0.3638624943,0.3638624943,0.44543038170000004,0.43043666729999996,23597224715.84229,1265103.7295870678
108,108,5001400,2512723917,47207825,7,114,3407,C2,34,2438968.0,0.7022109458,0.7022109458,0.7263663687999999,0.0,0.2182782327,1.0,0.4959904793,0.4959904793,0.5160723012,0.4672025607,2559841651.597248,383889.5305685247
109,109,5001400,246915922,19228539,9,114,3409,C2,34,2097500.0,0.5862914935,0.5862914935,0.5873090912,0.0,0.18039187269999998,1.0,0.4577272755,0.4577272755,0.44799883520000006,0.42472564409999997,266357335.82884553,136216.2059275678
110,110,5001400,98686018168,435843057,4,114,804,C2,8,2000785.0,0.8121856581999999,0.8121856581999999,0.8134741601000001,0.0,0.3729802732,1.0,0.4631707222,0.4631707222,0.6191799349,0.6107211092,99117214965.64609,1827412.3092242256
111,111,5001400,541609936,954825589,27,114,1227,C2,12,4053596.5,0.5217666564,0.4518844671,0.7703962487999999,0.0,0.1058848035,5.0,0.1714231237,0.18920155649999998,0.31603927649999997,0.3253994522,600804483.9202166,267026.70522676874
112,112,5001400,6510979548,1027597335,11,114,1211,C2,12,3752876.0,0.6932431777,0.6919176425,0.7106924894,0.0,0.2792458798,2.0,0.49296459119999997,0.493318808,0.5264595320000001,0.5284372051,7013601603.593647,561800.4613458269
113,113,5001400,20880734361,2248723578,1,114,1301,C2,13,2595632.0,0.737340276,0.7373530615,0.8565361241,0.0,0.2101756872,2.0,0.38232658,0.38233161649999997,0.4993209135,0.45844921990000004,21806608069.63536,1141846.5734384868
114,114,5001400,10252900076,132018111,2,114,1802,C2,18,3149075.5,0.8258166943,0.8258166943,0.826055512,0.0,0.4697485046,1.0,0.5792646215999999,0.5792646215999999,0.6011674150999999,0.6853820136,10383969399.590551,527052.5619489627
115,115,5001400,478784802,5411425,13,114,2613,C2,26,4347904.0,0.6116295436,0.6116295436,0.6253094113000001,0.0,0.1843904982,1.0,0.3117199588,0.3117199588,0.38918310829999997,0.42940714729999996,484228187.4807312,181660.5800044137
